,Date,Open,High,Low,Close,Volume
2185,2013-07-26,32.507,32.836,32.327,32.327,1368870
2186,2013-07-29,32.596,32.596,32.211,32.417,558136
2187,2013-07-30,32.507,32.675,32.238,32.675,1684685
2188,2013-07-31,32.345,33.479,32.345,33.22,6164644
2189,2013-08-01,33.444,34.087,33.15,34.087,4394460
2190,2013-08-02,34.087,35.06,34.087,34.828,4901291
2191,2013-08-05,34.828,34.882,34.471,34.56,1578172
2192,2013-08-06,34.328,34.471,33.211,33.31,3810681
2193,2013-08-07,33.239,33.925,33.176,33.748,3471475
2194,2013-08-08,33.846,34.506,33.756,34.372,3297650
2195,2013-08-09,34.426,34.828,33.801,34.828,1968426
2196,2013-08-12,34.515,35.364,34.15,34.828,3853906
2197,2013-08-13,34.828,35.042,34.22,34.828,4063518
2198,2013-08-14,34.828,35.338,34.604,35.23,3601705
2199,2013-08-16,35.186,35.186,34.703,34.828,2498656
2200,2013-08-19,34.648,35.007,34.006,34.899,2821228
2201,2013-08-20,34.515,34.56,34.006,34.417,2330443
2202,2013-08-21,34.338,34.828,33.863,33.863,2242895
2203,2013-08-22,34.068,34.56,33.9,34.211,3072577
2204,2013-08-23,34.275,34.648,34.068,34.533,2426366
2205,2013-08-26,34.604,34.774,34.104,34.132,970340
2206,2013-08-27,34.029,34.245,33.625,33.935,2727933
2207,2013-08-28,33.971,34.194,33.578,34.024,2018988
2208,2013-08-29,34.024,34.194,33.372,33.89,3409818
2209,2013-08-30,34.068,34.211,33.372,34.211,3569110
2210,2013-09-02,34.239,34.56,34.14,34.229,1892788
2211,2013-09-03,34.207,34.385,33.448,33.692,3487663
2212,2013-09-04,33.841,33.841,32.782,33.054,7616443
2213,2013-09-05,32.782,32.792,30.504,31.375,12539445
2214,2013-09-06,31.431,32.061,31.273,31.451,11664843
2215,2013-09-09,31.789,32.012,31.535,32.012,4103350
2216,2013-09-10,32.37,33.007,32.145,32.951,8608878
2217,2013-09-11,33.026,33.176,32.52,33.128,3046750
2218,2013-09-12,33.054,33.832,33.054,33.823,3664160
2219,2013-09-13,33.579,33.982,33.409,33.803,3375805
2220,2013-09-16,34.057,34.207,33.803,33.935,3651667
2221,2013-09-17,33.935,34.198,33.888,34.038,2960660
2222,2013-09-18,34.123,34.563,34.048,34.366,2505429
2223,2013-09-19,35.06,35.162,34.591,34.685,7307540
2224,2013-09-20,34.423,34.685,33.841,33.841,5657894
2225,2013-09-23,33.935,34.281,33.616,33.701,2366745
2226,2013-09-24,33.701,34.103,33.588,33.869,3295915
2227,2013-09-25,33.935,34.516,33.888,34.263,3382678
2228,2013-09-26,34.263,35.097,34.263,35.088,4074675
2229,2013-09-27,35.06,35.2,34.704,34.956,4212638
2230,2013-09-30,34.685,35.106,34.685,34.779,3810331
2231,2013-10-01,34.685,34.919,34.413,34.872,2784549
2232,2013-10-02,35.154,35.2,34.732,35.097,3371513
2233,2013-10-03,35.172,35.622,35.135,35.342,5669771
2234,2013-10-04,35.342,35.342,35.06,35.106,2532647
2235,2013-10-07,35.106,35.116,34.46,34.938,1721332
2236,2013-10-08,34.685,35.2,34.553,35.106,2667756
2237,2013-10-09,34.779,35.229,34.722,35.154,1695824
2238,2013-10-10,35.247,36.494,35.191,36.091,7207212
2239,2013-10-11,36.091,36.653,36.063,36.569,6231652
2240,2013-10-14,36.138,36.663,36.138,36.401,2541606
2241,2013-10-15,36.747,37.029,36.232,36.232,3558499
2242,2013-10-16,36.326,36.709,35.932,36.279,4479137
2243,2013-10-17,36.373,36.532,35.716,35.716,2835237
2244,2013-10-18,35.726,36.466,35.426,36.466,4040808
2245,2013-10-21,36.401,37.0,36.382,37.0,5208024
2246,2013-10-22,37.029,37.029,36.419,36.7,3485446
2247,2013-10-23,36.559,36.879,36.259,36.653,2794676
2248,2013-10-24,36.653,37.225,36.653,37.225,3245182
2249,2013-10-25,37.029,37.684,36.85,37.638,3838922
2250,2013-10-28,37.684,38.435,37.684,38.435,3138998
2251,2013-10-29,38.435,39.466,38.237,38.716,4312849
2252,2013-10-30,39.091,39.484,37.76,38.2,5339599
2253,2013-10-31,38.144,38.603,38.012,38.294,2021111
2254,2013-11-04,38.603,38.603,38.07,38.37,1260193
2255,2013-11-05,38.444,38.81,38.126,38.154,3892094
2256,2013-11-06,38.294,38.847,38.229,38.556,4958000
2257,2013-11-07,38.435,39.035,38.144,38.247,1939924
2258,2013-11-08,38.154,38.406,37.413,37.919,2792879
2259,2013-11-12,38.284,38.284,37.554,37.826,3630901
2260,2013-11-13,37.544,37.676,36.653,37.029,4129201
2261,2013-11-14,37.506,38.004,37.46,37.929,2164952
2262,2013-11-15,38.37,38.876,38.012,38.707,3104595
2263,2013-11-18,38.707,39.503,38.585,39.373,3851976
2264,2013-11-19,39.035,39.353,38.876,38.903,2410805
2265,2013-11-20,38.913,39.259,38.247,38.435,4826282
2266,2013-11-21,38.341,38.8,37.984,38.51,1740863
2267,2013-11-22,38.622,39.043,38.444,38.903,2514133
2268,2013-11-25,39.325,39.634,39.269,39.278,6887208
2269,2013-11-26,38.885,39.259,38.481,38.716,4107317
2270,2013-11-27,38.716,39.278,38.313,39.278,2633020
2271,2013-11-28,39.119,39.269,38.435,38.903,2958501
2272,2013-11-29,38.735,39.091,38.406,38.576,3045813
2273,2013-12-02,38.585,38.885,37.797,37.872,2293984
2274,2013-12-03,38.012,38.191,37.216,37.31,4117902
2275,2013-12-04,37.216,37.44,36.653,36.963,6094520
2276,2013-12-05,36.982,37.075,36.419,36.532,7188201
2277,2013-12-06,36.616,37.356,36.485,37.216,7629455
2278,2013-12-09,37.469,37.9,37.216,37.216,1960490
2279,2013-12-10,37.216,37.75,36.419,37.029,3096228
2280,2013-12-11,37.029,37.722,37.029,37.638,3188266
2281,2013-12-12,37.45,37.732,37.16,37.497,2885929
2282,2013-12-13,37.544,37.646,36.597,36.803,3712353
2283,2013-12-16,36.653,37.029,36.203,37.029,3536186
2284,2013-12-17,37.029,37.113,36.222,36.222,2899915
2285,2013-12-18,36.279,36.84,35.828,36.757,3459066
2286,2013-12-19,37.01,37.019,36.559,36.84,4342289
2287,2013-12-20,36.559,37.684,36.503,37.684,8656836
2288,2013-12-23,37.59,37.684,37.179,37.179,1527494
2289,2013-12-27,37.3,37.356,36.85,37.029,1743060
2290,2013-12-30,36.673,37.029,36.513,36.953,1253271
2291,2014-01-02,37.404,37.629,36.625,37.075,1521050
2292,2014-01-03,36.982,36.982,36.419,36.503,1868006
2293,2014-01-07,36.259,36.401,35.642,35.95,3896463
2294,2014-01-08,36.082,36.259,35.819,35.997,5013053
2295,2014-01-09,36.185,36.653,35.613,35.613,7830017
2296,2014-01-10,35.716,35.913,35.266,35.913,18013305
2297,2014-01-13,35.988,36.653,35.988,36.232,2462716
2298,2014-01-14,36.091,37.404,36.053,37.169,4212823
2299,2014-01-15,37.44,38.35,37.319,38.247,4467840
2300,2014-01-16,37.844,38.426,37.826,38.22,2832393
2301,2014-01-17,37.816,38.416,37.646,37.646,2887519
2302,2014-01-20,37.497,38.435,37.45,38.426,2072531
2303,2014-01-21,38.341,38.997,38.266,38.8,3671653
2304,2014-01-22,38.81,39.278,38.763,39.278,6210437
2305,2014-01-23,39.091,40.01,39.053,39.373,11787333
2306,2014-01-24,39.278,39.531,37.966,37.966,4810707
2307,2014-01-27,37.516,38.2,37.497,37.59,4668750
2308,2014-01-28,37.666,38.416,37.666,38.106,5190272
2309,2014-01-29,38.435,39.043,37.225,37.638,7304014
2310,2014-01-30,37.319,37.966,36.869,37.872,3540020
2311,2014-01-31,37.929,38.435,37.516,38.247,5257358
2312,2014-02-03,38.247,38.885,38.012,38.06,2715202
2313,2014-02-04,37.91,38.547,37.732,38.012,2903638
2314,2014-02-05,37.919,38.763,37.919,38.435,2879813
2315,2014-02-06,38.697,39.409,38.481,39.344,7460080
2316,2014-02-07,39.325,39.728,39.101,39.373,5703972
2317,2014-02-10,39.381,39.794,39.007,39.026,2284911
2318,2014-02-11,39.026,39.794,39.026,39.7,2405036
2319,2014-02-12,39.784,40.769,39.617,40.534,6072843
2320,2014-02-13,40.394,40.721,40.132,40.59,2687855
2321,2014-02-14,40.422,40.721,40.224,40.581,1047811
2322,2014-02-17,40.404,40.731,40.216,40.488,1104278
2323,2014-02-18,40.731,40.731,40.216,40.224,2206333
2324,2014-02-19,39.934,40.656,39.84,40.31,2671972
2325,2014-02-20,39.84,40.29,39.84,39.944,2827999
2326,2014-02-21,40.31,40.516,40.169,40.45,3513103
2327,2014-02-24,40.178,41.004,40.178,41.004,2945349
2328,2014-02-25,40.966,41.321,40.871,41.06,3992086
2329,2014-02-26,41.06,41.621,41.012,41.247,6119629
2330,2014-02-27,41.154,41.528,40.666,40.975,3929572
2331,2014-02-28,40.984,41.697,40.891,41.387,3560207
2332,2014-03-03,40.31,40.675,39.466,39.466,7087235
2333,2014-03-04,39.578,40.731,39.578,40.31,4662593
2334,2014-03-05,40.31,40.45,40.01,40.074,5933384
2335,2014-03-06,40.103,40.534,40.0,40.31,3304622
2336,2014-03-07,40.31,40.647,39.747,39.84,2460726
2337,2014-03-10,39.559,40.244,39.373,39.373,2932474
2338,2014-03-11,39.607,39.944,38.922,38.997,3096799
2339,2014-03-12,38.903,39.316,38.463,38.8,2882121
2340,2014-03-13,38.819,39.251,37.826,37.872,2268223
2341,2014-03-14,37.554,37.75,37.047,37.684,3945286
2342,2014-03-17,37.882,38.52,37.806,38.247,3910514
2343,2014-03-18,38.247,38.341,37.506,37.966,5447995
2344,2014-03-19,38.2,38.247,37.629,38.134,4811929
2345,2014-03-20,37.779,38.876,37.656,38.444,13087378
2346,2014-03-21,38.819,38.922,38.481,38.481,8901762
2347,2014-03-24,38.435,38.8,38.06,38.21,1647131
2348,2014-03-25,38.041,38.81,38.041,38.481,2750073
2349,2014-03-26,38.791,39.213,38.576,38.903,2895509
2350,2014-03-27,38.922,39.401,38.81,38.95,2353065
2351,2014-03-28,38.997,39.634,38.95,39.269,2529219
2352,2014-03-31,39.466,39.84,39.373,39.822,3265022
2353,2014-04-01,39.653,39.794,39.419,39.513,1446501
2354,2014-04-02,39.822,40.132,39.578,40.074,1982296
2355,2014-04-03,40.122,40.263,39.466,39.747,1481913
2356,2014-04-04,39.523,40.122,39.523,39.84,1956719
2357,2014-04-07,39.559,40.047,39.101,39.559,2732531
2358,2014-04-08,39.578,40.263,39.373,40.169,2607224
2359,2014-04-09,40.169,40.384,39.981,40.206,2415878
2360,2014-04-10,40.31,40.638,40.019,40.066,2253521
2361,2014-04-11,39.607,39.916,39.559,39.84,2785631
2362,2014-04-14,39.774,39.888,39.466,39.653,2111677
2363,2014-04-15,39.391,39.794,38.819,38.819,2823880
2364,2014-04-16,39.016,39.523,38.81,38.81,2213391
2365,2014-04-17,39.213,39.437,38.481,39.373,2191744
2366,2014-04-22,39.391,40.169,39.391,39.84,1684057
2367,2014-04-23,39.924,40.197,39.803,39.888,1773441
2368,2014-04-24,40.122,40.254,38.913,39.447,2254484
2369,2014-04-25,39.091,39.363,38.67,38.67,2029817
2370,2014-04-28,38.735,39.203,38.622,38.622,1334961
2371,2014-04-29,39.091,39.334,38.772,39.184,2845249
2372,2014-04-30,39.278,39.447,38.903,38.903,2692829
2373,2014-05-02,38.81,39.016,38.547,38.622,1230098
2374,2014-05-05,38.622,38.819,37.984,38.191,1255977
2375,2014-05-06,38.387,38.566,37.732,37.779,2015222
2376,2014-05-07,37.694,38.162,37.544,37.797,2612450
2377,2014-05-08,38.154,38.463,37.844,37.966,2642728
2378,2014-05-09,37.966,38.2,37.834,37.919,1595792
2379,2014-05-12,37.919,38.21,37.356,37.966,1560994
2380,2014-05-13,37.966,38.35,37.638,37.76,5904095
2381,2014-05-14,37.74,37.882,37.404,37.732,6853157
2382,2014-05-15,37.684,38.144,37.14,37.404,4981705
2383,2014-05-16,37.413,37.525,36.091,36.373,8126956
2384,2014-05-19,36.597,36.719,36.251,36.559,3581905
2385,2014-05-20,36.785,36.85,36.597,36.737,2731239
2386,2014-05-21,36.747,37.497,36.635,37.497,4597715
2387,2014-05-22,37.966,38.743,37.75,38.716,4963339
2388,2014-05-23,38.847,39.007,38.2,38.481,3120202
2389,2014-05-26,38.716,38.903,38.397,38.716,769085
2390,2014-05-27,38.51,38.876,38.387,38.866,1860869
2391,2014-05-28,38.885,38.987,38.52,38.707,1001503
2392,2014-05-29,38.622,38.903,38.5,38.903,1258382
2393,2014-05-30,38.903,39.072,38.06,38.06,4575414
2394,2014-06-02,38.247,38.491,37.638,37.863,2547906
2395,2014-06-03,37.826,38.031,36.729,37.029,5856480
2396,2014-06-04,37.01,37.91,36.879,37.91,5068928
2397,2014-06-05,38.05,38.576,37.646,37.704,3666381
2398,2014-06-06,38.134,38.247,37.319,38.247,4221835
2399,2014-06-09,38.406,38.51,37.432,37.769,3542924
2400,2014-06-10,37.863,38.22,37.676,38.106,2802233
2401,2014-06-11,37.89,38.154,37.713,37.966,3114143
2402,2014-06-12,37.956,38.05,37.563,38.05,2495252
2403,2014-06-13,37.882,38.126,37.488,37.59,2941040
2404,2014-06-16,37.31,37.666,36.925,37.59,966327
2405,2014-06-17,37.732,38.07,37.423,37.516,5194029
2406,2014-06-18,37.59,37.666,37.057,37.123,5265962
2407,2014-06-20,37.29,37.329,36.635,36.635,7254109
2408,2014-06-23,36.785,37.273,36.7,37.123,1585566
2409,2014-06-24,37.263,37.404,36.869,36.935,1574208
2410,2014-06-25,36.794,36.973,36.241,36.326,3314559
2411,2014-06-26,36.335,36.635,35.81,35.81,4338769
2412,2014-06-27,35.81,36.138,35.182,35.36,3178662
2413,2014-06-30,35.547,35.782,34.797,35.342,3805765
2414,2014-07-01,35.5,35.96,35.154,35.763,3457055
2415,2014-07-02,35.942,36.043,34.995,35.256,4607495
2416,2014-07-03,35.388,35.622,34.985,35.622,2462875
2417,2014-07-04,35.697,35.697,35.266,35.266,1448523
2418,2014-07-07,35.266,36.176,35.266,36.176,2307799
2419,2014-07-08,36.279,36.279,35.528,35.576,1486081
2420,2014-07-09,35.716,35.857,34.929,35.012,2538306
2421,2014-07-10,35.154,35.51,34.591,35.322,2636756
2422,2014-07-11,35.304,35.942,35.266,35.81,1789735
2423,2014-07-14,36.043,36.251,35.903,36.091,1839533
2424,2014-07-15,36.091,36.316,35.828,36.063,2222030
2425,2014-07-16,36.1,36.343,36.016,36.016,1855097
2426,2014-07-17,35.997,36.373,35.576,36.373,1452145
2427,2014-07-18,36.1,36.326,35.903,36.326,1975539
2428,2014-07-21,36.326,36.326,35.678,35.893,1312036
2429,2014-07-22,35.997,36.043,35.528,36.043,1854761
2430,2014-07-23,36.091,36.091,35.556,35.706,2131612
2431,2014-07-24,35.792,35.997,35.528,35.67,2233392
2432,2014-07-25,35.67,35.95,35.388,35.903,2248275
2433,2014-07-28,36.036,36.091,35.069,35.069,2320640
2434,2014-07-29,35.247,35.37,34.976,35.106,2451671
2435,2014-07-30,35.106,35.266,34.423,34.423,2777244
2436,2014-07-31,34.656,34.713,33.279,33.372,5097894
2437,2014-08-01,33.653,34.319,33.054,34.029,7665502
2438,2014-08-04,34.423,34.545,34.048,34.123,2673325
2439,2014-08-05,34.291,34.919,34.169,34.854,4223481
2440,2014-08-06,34.722,34.947,34.366,34.947,1526253
2441,2014-08-07,34.947,35.106,34.169,34.329,1942716
2442,2014-08-08,33.935,34.489,33.569,34.489,2180465
2443,2014-08-11,34.685,34.779,34.141,34.779,2543107
2444,2014-08-12,34.685,34.779,34.281,34.656,1543944
2445,2014-08-13,34.732,35.388,34.525,35.388,2443260
2446,2014-08-14,35.154,36.193,34.919,36.129,8061707
2447,2014-08-18,36.091,37.01,35.876,36.84,4817526
2448,2014-08-19,36.99,37.46,36.794,36.935,8871594
2449,2014-08-20,36.813,37.0,36.232,36.644,3781443
2450,2014-08-21,36.813,36.823,36.297,36.419,2028769
2451,2014-08-22,36.307,36.616,36.016,36.373,1618475
2452,2014-08-25,36.466,36.7,36.373,36.559,892226
2453,2014-08-26,36.373,37.066,36.363,36.84,1996782
2454,2014-08-27,36.653,37.14,36.503,36.7,1495574
2455,2014-08-28,36.523,36.673,35.81,36.091,4427929
2456,2014-08-29,36.053,36.297,35.838,35.857,3926341
2457,2014-09-01,35.95,36.316,35.95,36.091,2102000
2458,2014-09-02,36.279,36.409,35.903,36.185,3361856
2459,2014-09-03,36.326,37.544,36.232,36.859,4672021
2460,2014-09-04,36.935,37.516,36.673,37.506,4317380
2461,2014-09-05,37.488,38.041,37.413,37.74,2895312
2462,2014-09-08,37.872,38.041,37.563,37.863,1923116
2463,2014-09-09,37.684,37.854,37.366,37.497,1680914
2464,2014-09-10,37.404,37.6,37.14,37.404,3244383
2465,2014-09-11,37.404,37.76,36.888,36.907,3670619
2466,2014-09-12,37.15,37.206,36.709,36.85,1748972
2467,2014-09-15,36.832,37.404,36.709,37.31,1738803
2468,2014-09-16,37.549,38.093,37.31,37.921,3375553
2469,2014-09-17,37.988,38.16,37.797,37.969,1336817
2470,2014-09-18,37.806,38.132,37.396,37.453,1246690
2471,2014-09-19,37.682,38.169,37.482,38.169,3135910
2472,2014-09-22,38.102,38.141,37.606,37.663,1599890
2473,2014-09-23,37.739,37.806,36.613,36.621,2778360
2474,2014-09-24,36.774,37.205,36.402,36.402,1884014
2475,2014-09-25,36.784,37.157,36.44,36.44,1451602
2476,2014-09-26,36.44,37.31,36.411,37.129,2094371
2477,2014-09-29,37.262,37.835,37.1,37.816,2243014
2478,2014-09-30,37.864,38.322,37.864,37.892,4494782
2479,2014-10-01,37.892,38.169,37.357,37.405,2347769
2480,2014-10-02,37.262,37.339,36.698,36.784,2474782
2481,2014-10-03,37.013,37.166,36.832,36.832,1311667
2482,2014-10-06,36.899,37.042,36.402,36.402,1852427
2483,2014-10-07,36.497,36.774,36.097,36.393,2379197
2484,2014-10-08,36.134,36.584,35.838,35.838,2689647
2485,2014-10-09,36.163,36.307,34.883,34.931,3630053
2486,2014-10-10,34.768,35.055,34.5,34.635,4577879
2487,2014-10-13,34.778,34.988,34.08,34.396,2830321
2488,2014-10-14,34.425,34.663,33.976,34.539,2166629
2489,2014-10-15,34.635,34.778,33.182,34.386,4787764
2490,2014-10-16,34.778,34.778,33.976,34.635,3094332
2491,2014-10-17,34.663,34.969,34.472,34.959,3569906
2492,2014-10-20,34.978,35.026,34.425,34.425,1521863
2493,2014-10-21,34.396,35.447,34.243,35.351,3527889
2494,2014-10-22,35.542,35.667,35.016,35.208,2252012
2495,2014-10-23,34.969,35.218,34.711,34.969,3130992
2496,2014-10-24,34.826,35.141,34.806,34.969,2392454
2497,2014-10-27,35.351,35.571,35.208,35.351,4157988
2498,2014-10-28,35.389,35.81,35.379,35.81,1897311
2499,2014-10-29,35.924,35.924,35.208,35.447,1958418
2500,2014-10-30,35.371,35.828,35.16,35.657,4700009
2501,2014-10-31,35.924,36.02,35.752,35.781,2199838
2502,2014-11-03,35.828,36.01,35.705,35.991,1010498
2503,2014-11-04,35.771,36.23,35.59,35.714,1831222
2504,2014-11-05,35.828,36.383,35.428,35.944,4278694
2505,2014-11-06,35.877,36.087,35.275,35.456,1806232
2506,2014-11-07,35.428,35.552,34.711,34.711,2875349
2507,2014-11-10,34.692,35.026,34.539,34.682,974544
2508,2014-11-12,34.682,34.969,34.205,34.492,1629361
2509,2014-11-13,34.673,35.141,34.586,34.682,2110981
2510,2014-11-14,34.711,35.81,34.425,35.734,2858530
2511,2014-11-17,35.542,35.962,35.322,35.581,2599345
2512,2014-11-18,35.581,36.24,35.514,35.972,1659294
2513,2014-11-19,35.848,35.962,35.494,35.685,1069085
2514,2014-11-20,35.312,35.312,34.492,35.008,3016537
2515,2014-11-21,34.826,35.399,34.806,35.255,2254747
2516,2014-11-24,35.322,35.695,35.074,35.428,1770474
2517,2014-11-25,35.351,35.628,34.94,35.055,2156353
2518,2014-11-26,35.304,35.447,35.036,35.447,1883073
2519,2014-11-27,35.351,35.714,35.255,35.714,985829
2520,2014-11-28,35.714,35.877,35.408,35.877,1230891
2521,2014-12-01,35.638,35.972,35.561,35.972,2161687
2522,2014-12-02,36.02,36.679,35.819,36.45,2875225
2523,2014-12-03,36.497,36.737,36.23,36.402,1820889
2524,2014-12-04,36.546,36.766,35.944,35.944,2129834
2525,2014-12-05,36.144,36.44,35.771,36.02,1142261
2526,2014-12-08,36.068,36.344,35.848,35.924,819270
2527,2014-12-09,35.724,36.02,35.294,35.953,2808232
2528,2014-12-10,35.667,35.762,35.265,35.304,1518622
2529,2014-12-11,35.304,35.714,34.988,35.208,1402820
2530,2014-12-12,35.332,35.351,34.692,34.788,1555944
2531,2014-12-15,34.788,35.055,34.396,34.443,1917332
2532,2014-12-16,34.443,34.529,33.45,33.813,5810201
2533,2014-12-17,33.813,34.396,33.746,34.099,2338082
2534,2014-12-18,34.396,34.845,34.052,34.205,2696080
2535,2014-12-19,34.386,34.386,33.546,33.746,5378167
2536,2014-12-22,33.774,33.956,33.593,33.823,1813255
2537,2014-12-23,33.803,33.899,33.603,33.803,2688440
2538,2014-12-29,33.832,33.947,33.44,33.631,1842714
2539,2014-12-30,34.109,34.3,33.478,34.166,2042548
2540,2015-01-02,34.176,34.272,33.679,34.137,1014994
2541,2015-01-05,34.157,34.205,33.507,33.507,1604853
2542,2015-01-07,33.727,34.262,33.554,33.631,2567467
2543,2015-01-08,33.917,34.959,33.917,34.949,4212512
2544,2015-01-09,35.026,35.045,34.348,34.539,1308637
2545,2015-01-12,34.492,34.806,34.07,34.568,1185888
2546,2015-01-13,34.396,35.504,34.396,35.255,2284818
2547,2015-01-14,35.016,35.16,34.596,34.739,1869406
2548,2015-01-15,34.988,35.065,31.625,32.475,24151212
2549,2015-01-16,32.485,32.485,31.137,31.529,15024501
2550,2015-01-19,31.921,32.408,31.615,31.635,4886684
2551,2015-01-20,31.883,32.065,30.727,30.727,6254989
2552,2015-01-21,30.813,31.692,30.335,31.692,5160787
2553,2015-01-22,31.673,32.389,31.663,31.864,3069176
2554,2015-01-23,32.102,32.236,31.529,31.529,2472198
2555,2015-01-26,31.415,31.415,30.497,30.956,4259264
2556,2015-01-27,31.052,31.702,30.765,30.994,4278079
2557,2015-01-28,31.023,32.934,31.004,32.59,11392853
2558,2015-01-29,32.485,33.001,32.265,32.771,3417400
2559,2015-01-30,32.771,32.981,32.647,32.81,2393401
2560,2015-02-02,32.963,33.125,32.341,32.8,2149653
2561,2015-02-03,32.963,32.963,31.959,32.151,4208824
2562,2015-02-04,32.246,32.437,31.816,32.399,4808744
2563,2015-02-05,32.475,32.628,32.055,32.246,4056944
2564,2015-02-06,32.255,32.428,31.768,31.921,3345298
2565,2015-02-09,31.921,32.084,31.453,31.816,2778936
2566,2015-02-10,31.931,31.988,31.491,31.529,2539227
2567,2015-02-11,31.873,31.873,30.956,30.956,3699732
2568,2015-02-12,31.137,31.682,31.052,31.08,3312226
2569,2015-02-13,31.166,31.405,31.052,31.29,2190104
2570,2015-02-16,31.396,31.921,31.396,31.816,2633360
2571,2015-02-17,31.72,31.902,31.539,31.586,1620658
2572,2015-02-18,31.768,31.864,31.195,31.195,1779809
2573,2015-02-19,31.339,31.52,30.909,31.186,3212742
2574,2015-02-20,31.166,31.367,30.889,30.956,1342170
2575,2015-02-23,31.205,31.462,31.052,31.348,2140642
2576,2015-02-24,31.425,31.845,31.166,31.845,2704333
2577,2015-02-25,31.845,31.998,31.29,31.376,1441802
2578,2015-02-26,31.147,31.386,31.033,31.147,3689067
2579,2015-02-27,31.147,31.195,30.899,31.147,3404114
2580,2015-03-02,31.166,31.205,30.784,31.09,1805179
2581,2015-03-03,31.137,31.147,30.393,30.765,3112081
2582,2015-03-04,30.67,31.94,30.297,31.825,8362814
2583,2015-03-05,31.825,32.953,31.825,32.819,10362080
2584,2015-03-06,32.944,32.953,32.341,32.475,4749588
2585,2015-03-09,32.428,32.752,32.169,32.485,2543410
2586,2015-03-10,32.465,32.771,32.188,32.312,3368022
2587,2015-03-11,32.284,32.704,32.102,32.675,3502725
2588,2015-03-12,32.695,32.963,32.399,32.963,3078631
2589,2015-03-13,32.714,33.02,32.552,32.724,3100859
2590,2015-03-16,32.963,33.24,32.819,33.24,3415599
2591,2015-03-17,33.25,33.421,33.144,33.297,2005833
2592,2015-03-18,33.25,33.613,33.22,33.25,2603268
2593,2015-03-19,33.411,33.966,33.393,33.966,3064903
2594,2015-03-20,33.917,34.3,33.909,34.157,5856560
2595,2015-03-23,34.157,34.223,33.583,33.851,2066405
2596,2015-03-24,33.679,33.774,32.953,33.297,3866467
2597,2015-03-25,33.297,33.536,32.399,32.532,4889395
2598,2015-03-26,32.399,32.456,32.007,32.074,3232934
2599,2015-03-27,32.198,32.657,32.122,32.122,3153845
2600,2015-03-30,32.188,32.532,32.055,32.055,2254238
2601,2015-03-31,32.227,32.599,32.159,32.485,2362329
2602,2015-04-01,32.198,32.447,32.151,32.361,3028434
2603,2015-04-02,32.361,32.59,32.074,32.475,4549466
2604,2015-04-07,32.819,32.915,32.494,32.667,2537879
2605,2015-04-08,32.581,32.915,32.485,32.657,2324599
2606,2015-04-09,32.542,32.886,32.437,32.675,2323949
2607,2015-04-10,32.675,32.828,32.389,32.475,1911584
2608,2015-04-13,32.523,32.752,32.428,32.752,1302091
2609,2015-04-14,32.638,32.886,32.465,32.609,1527227
2610,2015-04-15,32.437,33.87,32.437,33.87,3723241
2611,2015-04-16,33.86,34.606,33.774,34.52,5617520
2612,2015-04-17,34.396,34.969,34.348,34.396,4581123
2613,2015-04-20,34.3,34.892,33.966,34.892,3658894
2614,2015-04-21,34.949,35.102,34.396,34.663,2329965
2615,2015-04-22,34.625,34.826,34.272,34.635,1295200
2616,2015-04-23,34.826,34.826,34.31,34.405,2661807
2617,2015-04-24,34.396,34.52,34.243,34.329,1634993
2618,2015-04-27,34.205,34.749,33.917,34.157,4177571
2619,2015-04-28,34.09,34.586,34.09,34.586,3178135
2620,2015-04-29,34.539,34.568,34.205,34.51,1439960
2621,2015-04-30,34.396,34.663,34.186,34.492,1914283
2622,2015-05-04,34.492,35.151,34.272,34.959,3561291
2623,2015-05-05,34.873,35.227,34.425,34.845,2043358
2624,2015-05-06,34.778,35.59,34.635,35.59,5943750
2625,2015-05-07,35.542,35.867,35.016,35.609,2604559
2626,2015-05-08,35.609,36.106,35.485,36.02,3608487
2627,2015-05-11,35.657,35.867,35.494,35.59,2120440
2628,2015-05-12,35.59,35.924,35.065,35.924,2181827
2629,2015-05-13,35.322,35.322,33.823,34.07,9033387
2630,2015-05-14,34.061,34.205,33.335,33.917,4311176
2631,2015-05-15,34.061,34.3,33.497,33.631,1831752
2632,2015-05-18,33.813,34.061,33.478,33.823,1619126
2633,2015-05-19,33.86,34.157,33.488,33.488,1424749
2634,2015-05-20,33.488,33.774,33.307,33.67,2416047
2635,2015-05-21,33.631,34.205,33.536,34.157,3498216
2636,2015-05-22,34.099,34.348,33.774,34.061,3696616
2637,2015-05-25,33.536,33.536,32.322,32.485,4177736
2638,2015-05-26,32.322,32.714,31.529,31.586,6327720
2639,2015-05-27,31.663,31.796,31.166,31.529,9353571
2640,2015-05-28,31.749,31.864,31.367,31.367,2449689
2641,2015-05-29,31.482,31.816,31.223,31.223,3831943
2642,2015-06-01,31.233,31.682,30.956,31.625,2915753
2643,2015-06-02,31.529,31.72,31.272,31.529,1780394
2644,2015-06-03,31.529,31.529,31.07,31.195,2591122
2645,2015-06-05,31.233,31.28,30.631,30.937,2312641
2646,2015-06-08,30.927,31.549,30.823,31.042,1727995
2647,2015-06-09,31.195,31.577,30.899,31.013,2550541
2648,2015-06-10,30.956,32.159,30.937,32.016,3919401
2649,2015-06-11,31.816,31.883,31.577,31.692,1942882
2650,2015-06-12,31.711,31.778,31.176,31.28,2016635
